Y               D               1               2               Y1              Y0              U1              U0              UC              V             
3.031988        0               1.0            -0.588361        3.297047        3.031988        1.297047        1.531988        2.112356        2.347297      
1.304475        1               1.0            -1.761058        1.304475        0.679163       -0.695525       -0.820837       -0.227185       -0.352497      
3.038824        1               1.0            -1.091977        3.038824        2.527148        1.038824        1.027148       -1.868307       -1.879983      
2.972248        1               1.0            -1.713677        2.972248        2.340628        0.972248        0.840628       -0.743631       -0.875252      
1.163991        0               1.0            -0.451041        2.605374        1.163991        0.605374       -0.336009        1.692143        0.750760      
0.562474        1               1.0            -0.815048        0.562474        1.365749       -1.437526       -0.134251       -3.051710       -1.748435      
2.267019        1               1.0            -1.576409        2.267019        1.299650        0.267019       -0.200350        0.938818        0.471449      
1.379429        1               1.0            -0.366162        1.379429        2.113276       -0.620571        0.613276       -1.167962        0.065885      
2.270172        0               1.0             1.567514        1.917135        2.270172       -0.082865        0.770172       -0.833937        0.019100      
1.970265        0               1.0             0.604611        2.375110        1.970265        0.375110        0.470265        0.578204        0.673359      
1.950702        1               1.0            -2.264924        1.950702        0.372893       -0.049298       -1.127107        0.597317       -0.480492      
2.126937        0               1.0             0.173248        2.009483        2.126937        0.009483        0.626937       -0.555880        0.061574      
2.840723        1               1.0             0.335672        2.840723        0.359802        0.840723       -1.140198        0.516184       -1.464738      
1.868876        1               1.0            -1.456045        1.868876       -0.387617       -0.131124       -1.887617        1.081027       -0.675466      
-0.174803        1               1.0            -0.622633       -0.174803        3.475797       -2.174803        1.975797       -4.722454       -0.571853      
2.496250        1               1.0            -0.921834        2.496250        2.206206        0.496250        0.706206       -0.373902       -0.163946      
0.524453        0               1.0             1.775847        0.694725        0.524453       -1.305275       -0.975547        0.560664        0.890392      
3.056806        1               1.0             0.412887        3.056806        2.489140        1.056806        0.989140       -0.806475       -0.874140      
-1.747905        1               1.0            -1.029940       -1.747905        1.264335       -3.747905       -0.235665       -4.277847       -0.765607      
2.259773        0               1.0             0.506245        0.557884        2.259773       -1.442116        0.759773       -2.370189       -0.168300      
1.685577        1               1.0            -0.822213        1.685577       -0.211627       -0.314423       -1.711627        1.390126       -0.007077      
2.465771        0               1.0            -0.025502        2.104226        2.465771        0.104226        0.965771       -0.074864        0.786681      
1.078010        0               1.0            -0.750465       -0.124751        1.078010       -2.124751       -0.421990       -0.343147        1.359614      
3.245294        1               1.0            -1.209875        3.245294        2.238937        1.245294        0.738937        1.058480        0.552122      
1.872432        1               1.0             0.842352        1.872432        1.087972       -0.127568       -0.412028       -0.420337       -0.704797      
2.383082        1               1.0            -0.577131        2.383082        2.734477        0.383082        1.234477       -1.467096       -0.615701      
1.530683        0               1.0             0.451002        1.102484        1.530683       -0.897516        0.030683       -0.364512        0.563688      
2.779796        0               1.0             0.892785        3.297768        2.779796        1.297768        1.279796        1.458973        1.441001      
2.921049        1               1.0             2.141450        2.921049       -0.037713        0.921049       -1.537713        1.379406       -1.079356      
0.722059        1               1.0            -1.661967        0.722059        3.206116       -1.277941        1.706116       -3.818253       -0.834197      
2.786810        1               1.0             0.245614        2.786810        1.368094        0.786810       -0.131906        0.319802       -0.598914      
2.286016        1               1.0            -0.256749        2.286016        1.088833        0.286016       -0.411167       -0.253449       -0.950633      
0.876442        0               1.0            -0.361417        1.483706        0.876442       -0.516294       -0.623558        0.430999        0.323735      
2.660669        1               1.0            -0.370405        2.660669       -0.351919        0.660669       -1.851919        2.552582        0.039994      
0.044867        1               1.0             0.125351        0.044867        0.856698       -1.955133       -0.643302       -1.506169       -0.194339      
2.633750        0               1.0             1.152789        1.183085        2.633750       -0.816915        1.133750       -0.725802        1.224862      
1.381530        0               1.0            -0.130014        1.480968        1.381530       -0.519032       -0.118470        1.701735        2.102298      
2.500832        0               1.0             0.240511        1.664636        2.500832       -0.335364        1.000832       -0.052346        1.283850      
2.653128        0               1.0            -1.108790        0.680946        2.653128       -1.319054        1.153128       -1.299946        1.172237      
2.586469        1               1.0             0.113128        2.586469        0.819102        0.586469       -0.680898        0.793129       -0.474238      
2.715404        1               1.0            -1.110165        2.715404        1.229351        0.715404       -0.270649        0.741622       -0.244432      
2.876483        1               1.0            -0.626490        2.876483        2.034399        0.876483        0.534399        0.440950        0.098866      
1.595887        0               1.0             2.624485        1.851864        1.595887       -0.148136        0.095887        1.377859        1.621882      
1.147481        0               1.0             0.574703        1.073246        1.147481       -0.926754       -0.352519       -0.313694        0.260541      
1.200241        0               1.0            -0.208181        2.649733        1.200241        0.649733       -0.299759        1.692661        0.743169      
0.430695        0               1.0            -1.239891        2.005766        0.430695        0.005766       -1.069305        2.123801        1.048729      
2.673286        1               1.0            -0.611540        2.673286        0.374152        0.673286       -1.125848        1.975636        0.176502      
2.898347        1               1.0             0.886992        2.898347        0.600549        0.898347       -0.899451        0.657445       -1.140354      
1.118489        0               1.0             0.697510        2.835766        1.118489        0.835766       -0.381511        2.934660        1.717382      
2.559136        0               1.0             1.496321        1.912832        2.559136       -0.087168        1.059136       -1.107354        0.038949      
0.133384        0               1.0             2.699540        0.917478        0.133384       -1.082522       -1.366616        1.279090        0.994995      
1.259398        1               1.0            -0.034314        1.259398        1.467126       -0.740602       -0.032874       -1.642443       -0.934715      
2.387891        1               1.0             1.232406        2.387891        1.781743        0.387891        0.281743       -0.821113       -0.927262      
0.668335        0               1.0            -0.700857        1.608447        0.668335       -0.391553       -0.831665        1.294917        0.854805      
-0.118117        0               1.0             1.094138        1.036705       -0.118117       -0.963295       -1.618117        1.067905        0.413083      
2.217064        0               1.0             0.696442        3.854992        2.217064        1.854992        0.717064        2.621482        1.483555      
1.010622        1               1.0             1.066674        1.010622        2.407628       -0.989378        0.907628       -3.071588       -1.174582      
0.802988        0               1.0            -0.013660        2.156865        0.802988        0.156865       -0.697012        3.239891        2.386013      
1.892267        1               1.0             1.136578        1.892267        1.689659       -0.107733        0.189659       -1.198888       -0.901496      
3.120570        1               1.0            -0.771202        3.120570        2.343871        1.120570        0.843871        0.577422        0.300722      
3.667188        0               1.0            -0.392656        4.339674        3.667188        2.339674        2.167188        0.992166        0.819680      
1.004150        1               1.0            -0.952894        1.004150        1.621582       -0.995850        0.121582       -1.225383       -0.107951      
2.908589        0               1.0             0.384359        1.363581        2.908589       -0.636419        1.408589       -1.682482        0.362526      
2.760424        1               1.0             0.106266        2.760424        1.866810        0.760424        0.366810       -0.304369       -0.697983      
-0.102179        0               1.0             0.080377        2.522346       -0.102179        0.522346       -1.602179        2.189275        0.064750      
2.246624        1               1.0            -2.558546        2.246624        1.199825        0.246624       -0.300175        0.525713       -0.021086      
1.758812        0               1.0             0.959036        1.473378        1.758812       -0.526622        0.258812       -0.713661        0.071773      
2.483589        0               1.0            -0.489481        2.460932        2.483589        0.460932        0.983589        0.027446        0.550102      
2.284862        0               1.0            -0.013014        2.719083        2.284862        0.719083        0.784862        0.716169        0.781948      
0.787209        1               1.0            -1.474120        0.787209        0.434006       -1.212791       -1.065994       -0.330456       -0.183659      
-0.146616        0               1.0             0.438785        1.031603       -0.146616       -0.968397       -1.646616        1.481414        0.803195      
0.677816        0               1.0             0.865576        0.894658        0.677816       -1.105342       -0.822184       -0.301019       -0.017862      
1.967642        0               1.0            -0.339873        0.050790        1.967642       -1.949210        0.467642       -1.457629        0.959224      
2.816015        0               1.0             1.617335        2.386012        2.816015        0.386012        1.316015       -0.406918        0.523085      
2.936559        0               1.0            -1.149216        2.241155        2.936559        0.241155        1.436559       -0.075916        1.119488      
0.402679        1               1.0             0.572166        0.402679       -1.092310       -1.597321       -2.592310        0.694735       -0.300254      
3.061791        1               1.0             2.133354        3.061791        0.850161        1.061791       -0.649839       -0.006993       -1.718623      
2.246499        0               1.0             0.041800        1.024381        2.246499       -0.975619        0.746499        1.437285        3.159403      
2.475342        1               1.0            -1.433781        2.475342        1.880044        0.475342        0.380044       -0.555054       -0.650352      
2.464129        0               1.0            -0.969006        1.111608        2.464129       -0.888392        0.964129       -0.802682        1.049839      
-0.518243        0               1.0             0.012607        0.313121       -0.518243       -1.686879       -2.018243        1.357578        1.026214      
1.596371        1               1.0             1.307727        1.596371        3.654100       -0.403629        2.154100       -3.753395       -1.195666      
1.758932        1               1.0             0.051822        1.758932        2.075822       -0.241068        0.575822       -1.272718       -0.455828      
0.335335        0               1.0             0.968206        2.260108        0.335335        0.260108       -1.164665        1.206095       -0.218679      
2.603738        0               1.0             0.014311        0.943635        2.603738       -1.056365        1.103738       -0.521690        1.638413      
3.116642        1               1.0             1.080693        3.116642       -0.221878        1.116642       -1.721878        0.766035       -2.072484      
0.580165        0               1.0            -0.194053        1.294729        0.580165       -0.705271       -0.919835        0.504272        0.289708      
0.438749        0               1.0            -0.972329        0.145571        0.438749       -1.854429       -1.061251       -0.050935        0.742243      
2.402951        1               1.0             0.823034        2.402951        1.133576        0.402951       -0.366424       -0.577147       -1.346522      
1.562254        0               1.0             0.331067        0.491211        1.562254       -1.508789        0.062254       -1.282810        0.288233      
1.838530        1               1.0            -0.900721        1.838530        1.265628       -0.161470       -0.234372       -1.345121       -1.418023      
1.102675        0               1.0             1.028352        0.486974        1.102675       -1.513026       -0.397325       -0.214073        0.901628      
1.202495        0               1.0            -1.268407        0.990620        1.202495       -1.009380       -0.297505       -0.000010        0.711865      
2.894689        0               1.0             1.553125        4.105174        2.894689        2.105174        1.394689        0.246737       -0.463748      
1.521160        0               1.0             1.580457        2.251487        1.521160        0.251487        0.021160       -0.431201       -0.661528      
0.805562        0               1.0             1.498522        1.827049        0.805562       -0.172951       -0.694438        1.020985        0.499498      
2.269437        0               1.0             1.244457        3.297001        2.269437        1.297001        0.769437       -0.072312       -0.599875      
4.070459        1               1.0             0.359022        4.070459        1.380817        2.070459       -0.119183        1.619174       -0.570467      
3.608682        1               1.0             0.597342        3.608682        2.302036        1.608682        0.802036       -0.385983       -1.192628      
2.550937        0               1.0             0.363156        1.740560        2.550937       -0.259440        1.050937       -1.098264        0.212114      
0.845709        0               1.0             0.065353        3.587458        0.845709        1.587458       -0.654291        4.038706        1.796957      
0.455845        0               1.0            -1.025501       -0.161172        0.455845       -2.161172       -1.044155       -0.475461        0.641556      
2.462450        1               1.0             0.314606        2.462450        3.016721        0.462450        1.516721       -1.785541       -0.731271      
2.597605        0               1.0             1.193633        2.831491        2.597605        0.831491        1.097605        0.320539        0.586654      
0.698401        1               1.0             0.296079        0.698401        3.464512       -1.301599        1.964512       -3.775657       -0.509547      
3.414507        1               1.0            -0.235888        3.414507        2.678158        1.414507        1.178158       -0.547114       -0.783463      
0.867832        0               1.0            -0.200616        1.242898        0.867832       -0.757102       -0.632168        0.151575        0.276510      
1.035694        1               1.0             0.524556        1.035694        2.421924       -0.964306        0.921924       -2.770309       -0.884079      
1.343428        0               1.0            -1.359869        2.969630        1.343428        0.969630       -0.156572        2.265123        1.138921      
1.690710        0               1.0             1.851290        1.242269        1.690710       -0.757731        0.190710       -1.566060       -0.617619      
3.111486        1               1.0             0.302948        3.111486        1.239332        1.111486       -0.260668        0.216527       -1.155628      
1.384082        1               1.0             0.125666        1.384082        2.080269       -0.615918        0.580269       -1.276490       -0.080304      
2.282767        1               1.0            -0.392589        2.282767        2.666976        0.282767        1.166976       -1.083191       -0.198981      
2.179220        1               1.0            -0.224091        2.179220       -0.936227        0.179220       -2.436227        2.619948        0.004501      
0.710608        0               1.0             1.202125        1.421917        0.710608       -0.578083       -0.789392       -0.137284       -0.348593      
2.041643        1               1.0            -0.735104        2.041643        1.145693        0.041643       -0.354307       -1.115711       -1.511662      
0.286312        0               1.0             0.923854        1.849271        0.286312       -0.150729       -1.213688        1.594835        0.531876      
0.952638        0               1.0             0.487655        3.515167        0.952638        1.515167       -0.547362        2.478056        0.415527      
0.416969        0               1.0             0.522167        0.875471        0.416969       -1.124529       -1.083031        0.672978        0.714476      
2.793168        1               1.0            -0.292921        2.793168        1.484769        0.793168       -0.015231        0.526628       -0.281770      
1.758362        1               1.0             0.339375        1.758362        2.871004       -0.241638        1.371004       -2.078952       -0.466310      
1.501360        0               1.0             0.737544        2.577404        1.501360        0.577404        0.001360        1.420377        0.844333      
2.974430        1               1.0            -0.294020        2.974430        0.258683        0.974430       -1.241317        1.668847       -0.546899      
1.430840        0               1.0             2.187476        1.867913        1.430840       -0.132087       -0.069160        0.114719        0.177646      
1.290968        1               1.0            -0.097721        1.290968        2.622015       -0.709032        1.122015       -2.051236       -0.220190      
2.275346        0               1.0             0.692964        1.105665        2.275346       -0.894335        0.775346       -1.148688        0.520993      
1.205689        1               1.0            -0.655072        1.205689        1.192009       -0.794311       -0.307991       -1.395520       -0.909201      
-0.827519        0               1.0             0.261227        3.458601       -0.827519        1.458601       -2.327519        4.220609        0.434489      
1.287068        0               1.0            -0.299573        2.003940        1.287068        0.003940       -0.212932        1.442037        1.225165      
1.072812        0               1.0             2.132991        0.734199        1.072812       -1.265801       -0.427188        0.159894        0.998507      
2.697374        0               1.0             0.131230        2.758393        2.697374        0.758393        1.197374       -0.065610        0.373372      
3.285836        1               1.0            -0.024463        3.285836        2.667272        1.285836        1.167272       -0.690179       -0.808743      
1.727840        1               1.0            -1.911584        1.727840        0.923666       -0.272160       -0.576334        0.549619        0.245445      
0.982761        0               1.0             1.514513        1.325121        0.982761       -0.674879       -0.517239       -0.466048       -0.308409      
3.555177        1               1.0            -1.565077        3.555177        2.280457        1.555177        0.780457        0.157962       -0.616758      
2.024805        1               1.0             0.400451        2.024805       -0.627534        0.024805       -2.127534        0.310306       -1.842034      
2.750071        1               1.0            -0.122622        2.750071        1.066315        0.750071       -0.433685       -0.931734       -2.115490      
0.338820        0               1.0            -1.507087        1.653771        0.338820       -0.346229       -1.161180        1.923529        1.108578      
1.693482        1               1.0             1.353308        1.693482        2.502061       -0.306518        1.002061       -2.916497       -1.607918      
1.064945        1               1.0            -0.536808        1.064945        1.138130       -0.935055       -0.361870       -1.725852       -1.152668      
0.793128        0               1.0             0.304370        1.938341        0.793128       -0.061659       -0.706872        1.667477        1.022264      
0.919471        0               1.0            -0.352685        0.505027        0.919471       -1.494973       -0.580529       -0.005395        0.909049      
0.954966        0               1.0            -0.045573        2.490721        0.954966        0.490721       -0.545034        1.490652        0.454897      
1.596291        0               1.0            -0.051708        2.461642        1.596291        0.461642        0.096291        0.749553        0.384202      
1.768328        0               1.0            -1.644956        3.561510        1.768328        1.561510        0.268328        2.658277        1.365096      
0.669639        0               1.0             1.225259        4.381797        0.669639        2.381797       -0.830361        5.262215        2.050058      
1.650476        0               1.0             0.036944        2.377406        1.650476        0.377406        0.150476        0.334191        0.107261      
2.267818        0               1.0             1.046380        2.726994        2.267818        0.726994        0.767818        0.983689        1.024512      
1.680287        1               1.0            -2.448017        1.680287        1.379898       -0.319713       -0.120102       -1.549422       -1.349810      
3.698750        1               1.0            -1.958398        3.698750        0.244195        1.698750       -1.255805        2.991748        0.037194      
0.825455        1               1.0            -0.654556        0.825455        1.265261       -1.174545       -0.234739       -1.549373       -0.609567      
0.880965        1               1.0             0.271824        0.880965        1.886535       -1.119035        0.386535       -1.911803       -0.406233      
0.628636        0               1.0            -1.094308        2.248060        0.628636        0.248060       -0.871364        2.186265        1.066840      
0.520492        0               1.0             1.465482        1.267921        0.520492       -0.732079       -0.979508        1.354296        1.106868      
2.043829        0               1.0            -0.331931        2.030314        2.043829        0.030314        0.543829       -0.131811        0.381704      
0.345141        1               1.0             0.509283        0.345141        1.515796       -1.654859        0.015796       -2.393388       -0.722733      
3.153346        1               1.0            -0.125147        3.153346        0.632053        1.153346       -0.867947        1.252857       -0.768437      
2.804522        0               1.0             0.930239        1.627997        2.804522       -0.372003        1.304522       -1.213150        0.463375      
2.088059        0               1.0            -0.085053        4.481430        2.088059        2.481430        0.588059        2.009776        0.116404      
2.962013        1               1.0             1.323791        2.962013        0.330684        0.962013       -1.169316        0.348712       -1.782616      
2.285744        0               1.0             0.734553        0.833175        2.285744       -1.166825        0.785744       -1.976025       -0.023457      
0.804500        0               1.0             0.275340        3.784239        0.804500        1.784239       -0.695500        3.272962        0.793223      
3.026158        1               1.0            -0.223387        3.026158        0.448525        1.026158       -1.051475        0.650179       -1.427453      
1.315972        0               1.0             0.792110        0.808172        1.315972       -1.191828       -0.184028       -1.170378       -0.162578      
2.317104        1               1.0             0.312642        2.317104       -0.461574        0.317104       -1.961574        1.401649       -0.877029      
2.353272        1               1.0            -1.967022        2.353272        0.546362        0.353272       -0.953638        1.645882        0.338973      
3.226329        1               1.0            -1.470680        3.226329       -0.522483        1.226329       -2.022483        3.384522        0.135711      
2.205138        0               1.0             0.043422        1.523751        2.205138       -0.476249        0.705138       -0.370891        0.810496      
1.249028        0               1.0            -0.428868        0.526503        1.249028       -1.473497       -0.250972        0.031227        1.253752      
2.950749        1               1.0            -0.333023        2.950749        1.534628        0.950749        0.034628        0.146766       -0.769355      
1.313688        0               1.0             0.754745        3.392563        1.313688        1.392563       -0.186312        1.608553        0.029677      
1.768369        1               1.0            -1.321548        1.768369        1.134053       -0.231631       -0.365947       -0.473028       -0.607343      
0.510508        0               1.0            -0.556387        3.711562        0.510508        1.711562       -0.989492        3.372042        0.670988      
1.480426        0               1.0             0.864789        2.624895        1.480426        0.624895       -0.019574        0.806116        0.161647      
3.015837        1               1.0            -1.897422        3.015837        1.413658        1.015837       -0.086342        0.625468       -0.476711      
0.637477        1               1.0             0.443922        0.637477        1.699174       -1.362523        0.199174       -2.208973       -0.647276      
2.111693        1               1.0             0.576844        2.111693        2.413924        0.111693        0.913924       -1.809300       -1.007068      
3.548959        0               1.0             0.468532        3.574846        3.548959        1.574846        2.048959        1.003705        1.477818      
2.373304        1               1.0            -3.345739        2.373304        2.409289        0.373304        0.909289       -1.088398       -0.552414      
-0.257650        0               1.0            -1.712714        1.632973       -0.257650       -0.367027       -1.757650        3.608736        2.218112      
1.669971        0               1.0             1.019322        0.631121        1.669971       -1.368879        0.169971       -1.154326        0.384524      
3.318999        1               1.0            -0.913237        3.318999       -0.295201        1.318999       -1.795201        1.918901       -1.195299      
-2.250751        0               1.0            -0.190101        1.703681       -2.250751       -0.296319       -3.750751        3.734080        0.279648      
2.371358        1               1.0            -1.104176        2.371358        2.342457        0.371358        0.842457       -0.252151        0.218948      
1.127358        1               1.0            -0.692272        1.127358        0.362162       -0.872642       -1.137838       -0.476837       -0.742033      
2.204886        0               1.0             0.070500        0.850806        2.204886       -1.149194        0.704886       -1.589605        0.264475      
1.625773        1               1.0            -1.730555        1.625773        1.605256       -0.374227        0.105256       -0.707331       -0.227848      
2.300314        1               1.0             0.225989        2.300314        0.386170        0.300314       -1.113830        1.050464       -0.363680      
2.195954        1               1.0            -0.213511        2.195954        3.375561        0.195954        1.875561       -2.693062       -1.013456      
3.365703        1               1.0            -0.642051        3.365703        1.445565        1.365703       -0.054435        1.073537       -0.346601      
1.892703        1               1.0            -1.747265        1.892703        1.492261       -0.107297       -0.007739       -0.800733       -0.701176      
2.440476        0               1.0             0.763733        2.006089        2.440476        0.006089        0.940476        0.055446        0.989833      
0.690380        0               1.0             0.668467        3.403369        0.690380        1.403369       -0.809620        2.556874        0.343886      
0.685527        0               1.0             0.962823        1.805382        0.685527       -0.194618       -0.814473        2.750339        2.130484      
2.734698        0               1.0             0.562446        2.345076        2.734698        0.345076        1.234698        0.864682        1.754304      
0.173769        0               1.0             0.327634        2.715638        0.173769        0.715638       -1.326231        1.964322       -0.077548      
2.676097        0               1.0             1.341111        4.213919        2.676097        2.213919        1.176097        1.755383        0.717561      
2.608656        1               1.0             0.012873        2.608656        2.640450        0.608656        1.140450       -0.805827       -0.274033      
1.373880        1               1.0             1.784987        1.373880        1.316849       -0.626120       -0.183151       -1.835601       -1.392632      
2.663529        0               1.0             0.218527        1.327480        2.663529       -0.672520        1.163529       -1.359457        0.476592      
2.192250        0               1.0            -0.100367        1.544093        2.192250       -0.455907        0.692250       -0.866404        0.281753      
2.500837        1               1.0            -0.843604        2.500837        1.421759        0.500837       -0.078241        0.016285       -0.562793      
2.566279        1               1.0             0.939536        2.566279       -0.209445        0.566279       -1.709445        1.677032       -0.598692      
-0.128791        0               1.0            -0.056768        1.129067       -0.128791       -0.870933       -1.628791        0.910796        0.152938      
-0.072322        0               1.0            -0.733832        2.474206       -0.072322        0.474206       -1.572322        2.544183        0.497656      
3.453952        0               1.0             1.088477        3.899109        3.453952        1.899109        1.953952       -0.208628       -0.153785      
1.636532        0               1.0             0.019193        2.296868        1.636532        0.296868        0.136532        1.674007        1.513670      
4.882956        1               1.0            -1.521649        4.882956        1.995856        2.882956        0.495856        1.220078       -1.167022      
2.598716        0               1.0            -0.376409        2.755730        2.598716        0.755730        1.098716       -0.114131        0.228854      
2.608427        0               1.0             1.026832        2.097079        2.608427        0.097079        1.108427        1.129861        2.141209      
-0.009287        0               1.0            -0.574928        4.052393       -0.009287        2.052393       -1.509287        3.917865        0.356185      
-0.995429        0               1.0             0.971388        1.211208       -0.995429       -0.788792       -2.495429        2.478462        0.771825      
2.304052        1               1.0            -0.454610        2.304052        0.757994        0.304052       -0.742006        0.714030       -0.332029      
1.798189        1               1.0             0.002028        1.798189        2.099717       -0.201811        0.599717       -1.727769       -0.926241      
1.733268        1               1.0            -1.044208        1.733268        0.764740       -0.266732       -0.735260       -0.067140       -0.535668      
1.972033        1               1.0            -0.131342        1.972033        3.674246       -0.027967        2.174246       -2.793356       -0.591144      
-0.398650        0               1.0            -0.221782        2.155542       -0.398650        0.155542       -1.898650        3.779751        1.725559      
1.934745        0               1.0             0.218134        3.539600        1.934745        1.539600        0.434745        1.543868        0.439012      
1.237565        1               1.0            -0.613436        1.237565        2.957351       -0.762435        1.457351       -2.107355        0.112431      
2.100373        1               1.0             0.462909        2.100373        1.976944        0.100373        0.476944       -1.287088       -0.910518      
2.623767        1               1.0            -0.163977        2.623767        1.662917        0.623767        0.162917       -0.514869       -0.975718      
-0.222910        0               1.0             1.257537        2.631004       -0.222910        0.631004       -1.722910        4.390838        2.036924      
0.388253        0               1.0             0.584112        1.814161        0.388253       -0.185839       -1.111747        1.455113        0.529204      
2.575178        1               1.0             1.256857        2.575178        0.949806        0.575178       -0.550194        0.418315       -0.707057      
2.807812        1               1.0            -0.102659        2.807812        2.389225        0.807812        0.889225       -1.264642       -1.183229      
1.858311        0               1.0             0.930433        1.393146        1.858311       -0.606854        0.358311       -0.793601        0.171564      
0.634485        0               1.0            -1.933953        0.435842        0.634485       -1.564158       -0.865515        0.580768        1.279411      
1.570310        0               1.0            -0.046102        2.234276        1.570310        0.234276        0.070310        1.635748        1.471782      
1.878821        1               1.0             0.146706        1.878821        1.908853       -0.121179        0.408853       -1.173157       -0.643125      
2.149181        1               1.0            -2.520975        2.149181        1.938833        0.149181        0.438833       -2.565873       -2.276221      
-0.345481        1               1.0            -0.176453       -0.345481        0.211738       -2.345481       -1.288262       -1.615245       -0.558025      
3.203524        1               1.0             0.852659        3.203524        1.483994        1.203524       -0.016006       -0.068113       -1.287643      
3.163086        0               1.0             1.303005        1.269636        3.163086       -0.730364        1.663086       -2.738915       -0.345466      
1.375211        1               1.0            -0.408547        1.375211        1.439386       -0.624789       -0.060614       -1.435965       -0.871790      
2.344072        0               1.0            -2.179609        2.189695        2.344072        0.189695        0.844072        1.293309        1.947686      
2.431041        1               1.0            -0.343124        2.431041        1.756152        0.431041        0.256152       -0.619469       -0.794359      
2.268125        0               1.0            -0.261967        1.133184        2.268125       -0.866816        0.768125        0.517183        2.152124      
1.523197        0               1.0             1.285384        2.200990        1.523197        0.200990        0.023197        0.471481        0.293689      
1.910257        0               1.0             0.458610        3.557685        1.910257        1.557685        0.410257        3.539381        2.391952      
-0.589914        1               1.0            -2.047629       -0.589914        2.660357       -2.589914        1.160357       -5.221613       -1.471342      
1.307277        0               1.0            -1.584560        0.697965        1.307277       -1.302035       -0.192723       -0.281601        0.827710      
0.397591        0               1.0            -0.681642       -0.233224        0.397591       -2.233224       -1.102409        1.214126        2.344941      
1.474731        0               1.0             1.440126        0.757620        1.474731       -1.242380       -0.025269        0.001457        1.218567      
1.472487        1               1.0            -0.725761        1.472487        0.064534       -0.527513       -1.435466       -1.156204       -2.064157      
1.442071        1               1.0            -0.236601        1.442071        1.640696       -0.557929        0.140696       -1.386729       -0.688104      
2.659834        0               1.0             1.071158        1.522896        2.659834       -0.477104        1.159834       -0.981191        0.655746      
4.955930        1               1.0            -0.903566        4.955930        0.409691        2.955930       -1.090309        2.747103       -1.299136      
1.828728        1               1.0             0.434346        1.828728        0.685025       -0.171272       -0.814975       -0.206397       -0.850099      
2.990313        0               1.0            -0.353205        2.766531        2.990313        0.766531        1.490313        0.233863        0.957645      
2.233193        1               1.0             0.612810        2.233193        1.140807        0.233193       -0.359193        0.156185       -0.436200      
3.304846        0               1.0            -0.176328        2.394063        3.304846        0.394063        1.804846       -1.098955        0.311828      
2.086473        1               1.0             0.227968        2.086473        0.141918        0.086473       -1.358082       -0.264821       -1.709376      
2.093083        1               1.0            -0.795030        2.093083        0.089776        0.093083       -1.410224        1.232783       -0.270524      
3.107948        0               1.0            -0.889585        2.078155        3.107948        0.078155        1.607948       -0.075370        1.454423      
0.485667        0               1.0             0.340625        1.448799        0.485667       -0.551201       -1.014333        0.649551        0.186420      
2.398155        1               1.0            -0.054770        2.398155        1.512601        0.398155        0.012601       -0.695204       -1.080757      
0.537390        0               1.0             0.500822        1.165694        0.537390       -0.834306       -0.962610        2.956239        2.827935      
2.021810        0               1.0             1.184158        1.714889        2.021810       -0.285111        0.521810        0.049044        0.855965      
3.453290        1               1.0            -0.931861        3.453290        1.319950        1.453290       -0.180050        2.020215        0.386876      
2.089961        1               1.0            -0.620664        2.089961        2.433396        0.089961        0.933396       -2.062147       -1.218712      
2.163977        1               1.0             0.713934        2.163977        3.842857        0.163977        2.342857       -2.558015       -0.379135      
0.624464        0               1.0            -1.279969        2.271434        0.624464        0.271434       -0.875536        1.940267        0.793297      
2.198188        1               1.0             1.288524        2.198188        1.887759        0.198188        0.387759       -1.237996       -1.048425      
1.912676        1               1.0             0.831765        1.912676        0.575390       -0.087324       -0.924610       -0.646342       -1.483628      
1.839337        0               1.0            -0.446482        1.899846        1.839337       -0.100154        0.339337        0.428301        0.867793      
2.851981        0               1.0            -0.694165        1.911245        2.851981       -0.088755        1.351981       -0.159692        1.281044      
2.617565        0               1.0            -0.059423        2.869360        2.617565        0.869360        1.117565       -0.026192        0.222014      
0.616799        0               1.0             0.134064        1.311189        0.616799       -0.688811       -0.883201        0.354083        0.159693      
2.283901        1               1.0            -0.117264        2.283901        1.859283        0.283901        0.359283       -0.803912       -0.728530      
2.855588        1               1.0            -0.846892        2.855588        1.232627        0.855588       -0.267373        1.211960        0.088998      
2.038053        1               1.0            -0.000687        2.038053        1.544863        0.038053        0.044863       -0.539762       -0.532952      
2.466342        1               1.0            -0.991194        2.466342        1.809014        0.466342        0.309014       -0.074992       -0.232320      
0.426364        0               1.0             1.039794        1.286609        0.426364       -0.713391       -1.073636        1.072457        0.712212      
2.348549        1               1.0            -2.585102        2.348549        0.831255        0.348549       -0.668745        1.817020        0.799725      
2.048120        1               1.0            -0.612591        2.048120        1.001462        0.048120       -0.498538        0.085681       -0.460977      
2.419493        1               1.0             0.686030        2.419493        1.015061        0.419493       -0.484939        0.543941       -0.360491      
0.798575        1               1.0            -0.481317        0.798575        0.878110       -1.201425       -0.621890       -0.500683        0.078852      
0.316657        1               1.0            -1.604533        0.316657        0.908148       -1.683343       -0.591852       -1.273373       -0.181882      
3.195764        0               1.0             1.200709        3.154911        3.195764        1.154911        1.695764       -0.970574       -0.429721      
1.259934        0               1.0             1.761953        1.855673        1.259934       -0.144327       -0.240066        0.851533        0.755794      
2.758904        0               1.0             0.763608        3.125319        2.758904        1.125319        1.258904        1.250558        1.384143      
