Y               D               1               2               Y1              Y0              U1              U0              UC              V             
1.951262        1               1.0            -1.497254        1.951262        1.425268       -0.048738       -0.074732       -0.418470       -0.444464      
1.465288        0               1.0             0.050353        2.081670        1.465288        0.081670       -0.034712        0.886312        0.769929      
1.665580        0               1.0             0.435720        2.023854        1.665580        0.023854        0.165580       -0.017667        0.124060      
1.908357        1               1.0            -0.730973        1.908357        1.365629       -0.091643       -0.134371       -0.709861       -0.752589      
1.428125        0               1.0            -0.105993        1.961597        1.428125       -0.038403       -0.071875       -0.145801       -0.179273      
1.315265        0               1.0             1.945120        2.017988        1.315265        0.017988       -0.184735        0.234215        0.031492      
2.044297        1               1.0            -0.773369        2.044297        1.561966        0.044297        0.061966        0.283581        0.301250      
1.674183        0               1.0            -0.164979        2.295978        1.674183        0.295978        0.174183        3.152113        3.030317      
1.514356        0               1.0             0.853874        1.982212        1.514356       -0.017788        0.014356       -0.021245        0.010899      
1.457136        0               1.0             0.061311        2.004686        1.457136        0.004686       -0.042864        0.007815       -0.039734      
1.569905        0               1.0             1.532308        2.003694        1.569905        0.003694        0.069905        0.013308        0.079519      
1.530744        0               1.0             1.608368        1.873626        1.530744       -0.126374        0.030744       -1.544242       -1.387124      
1.411973        0               1.0             0.198727        1.962093        1.411973       -0.037907       -0.088027       -0.205079       -0.255199      
1.315364        0               1.0             0.404883        2.108262        1.315364        0.108262       -0.184636        1.325184        1.032285      
2.041283        1               1.0            -0.759120        2.041283        1.620153        0.041283        0.120153        0.276622        0.355493      
1.589100        0               1.0            -0.446006        2.051814        1.589100        0.051814        0.089100        0.419276        0.456563      
1.996144        1               1.0            -1.070265        1.996144        1.513217       -0.003856        0.013217        0.044448        0.061521      
1.395641        0               1.0             0.982659        2.044749        1.395641        0.044749       -0.104359        0.770996        0.621888      
1.323140        0               1.0             1.660591        1.940695        1.323140       -0.059305       -0.176860       -0.464811       -0.582366      
1.491496        0               1.0             0.596325        1.928727        1.491496       -0.071273       -0.008504       -0.954467       -0.891698      
1.525158        0               1.0            -0.272050        2.036878        1.525158        0.036878        0.025158        0.570015        0.558295      
1.862308        1               1.0            -1.663036        1.862308        1.520254       -0.137692        0.020254       -1.687493       -1.529547      
1.962923        1               1.0            -0.460703        1.962923        1.531832       -0.037077        0.031832       -0.252843       -0.183934      
1.468315        0               1.0             1.738850        2.193334        1.468315        0.193334       -0.031685        1.963492        1.738473      
1.437209        0               1.0             0.522122        2.017701        1.437209        0.017701       -0.062791        0.128180        0.047688      
1.987817        1               1.0            -0.624009        1.987817        1.337551       -0.012183       -0.162449        0.108821       -0.041444      
1.387817        0               1.0            -0.449750        2.031717        1.387817        0.031717       -0.112183        0.391288        0.247389      
1.481716        0               1.0             0.735328        2.164918        1.481716        0.164918       -0.018284        1.651510        1.468308      
1.570436        0               1.0             0.066921        2.026379        1.570436        0.026379        0.070436       -0.029379        0.014678      
1.971967        1               1.0            -1.461419        1.971967        1.390302       -0.028033       -0.109698       -0.032486       -0.114151      
1.479119        0               1.0             0.494669        2.051384        1.479119        0.051384       -0.020881        0.542599        0.470334      
1.525088        0               1.0             1.936285        1.958392        1.525088       -0.041608        0.025088       -0.524448       -0.457753      
1.610549        0               1.0             2.475206        1.931292        1.610549       -0.068708        0.110549       -0.884878       -0.705622      
2.084196        1               1.0            -0.996407        2.084196        1.496581        0.084196       -0.003419        0.877165        0.789550      
1.581488        0               1.0            -0.150836        2.121082        1.581488        0.121082        0.081488        0.989554        0.949960      
1.592748        0               1.0             0.580998        2.085869        1.592748        0.085869        0.092748        0.784894        0.791773      
1.359390        0               1.0             0.110543        2.061259        1.359390        0.061259       -0.140610        0.830972        0.629103      
1.790281        1               1.0             0.151979        1.790281        1.495965       -0.209719       -0.004035       -2.138977       -1.933293      
1.535441        0               1.0             2.212961        1.937079        1.535441       -0.062921        0.035441       -0.609357       -0.510995      
1.715865        1               1.0            -1.129840        1.715865        1.403422       -0.284135       -0.096578       -2.870818       -2.683261      
1.570003        0               1.0             0.474258        2.104181        1.570003        0.104181        0.070003        1.057786        1.023608      
1.933352        1               1.0            -0.381787        1.933352        1.756510       -0.066648        0.256510       -1.121775       -0.798617      
1.551652        0               1.0             0.649571        1.998743        1.551652       -0.001257        0.051652       -0.232811       -0.179903      
1.442804        0               1.0             1.072467        1.941237        1.442804       -0.058763       -0.057196       -0.462343       -0.460775      
1.487144        0               1.0            -0.208720        2.055943        1.487144        0.055943       -0.012856        0.723878        0.655079      
1.585119        0               1.0            -0.547395        2.093158        1.585119        0.093158        0.085119        1.119314        1.111275      
1.958052        1               1.0            -0.953087        1.958052        1.664332       -0.041948        0.164332       -0.513904       -0.307624      
1.524634        0               1.0             1.530480        1.924432        1.524634       -0.075568        0.024634       -0.686489       -0.586287      
1.954209        1               1.0            -1.927980        1.954209        1.463609       -0.045791       -0.036391       -0.382427       -0.373028      
1.430595        0               1.0             0.226905        1.975091        1.430595       -0.024909       -0.069405       -0.178930       -0.223427      
2.000063        1               1.0            -1.587942        2.000063        1.461129        0.000063       -0.038871       -0.125225       -0.164160      
1.445975        0               1.0            -0.220839        2.021144        1.445975        0.021144       -0.054025        0.409207        0.334038      
1.487004        0               1.0             0.683756        1.907989        1.487004       -0.092011       -0.012996       -0.894155       -0.815140      
1.804583        1               1.0            -0.117522        1.804583        1.428920       -0.195417       -0.071080       -2.011348       -1.887011      
2.048014        1               1.0            -0.800623        2.048014        1.523869        0.048014        0.023869        0.576545        0.552400      
1.578085        0               1.0            -0.583697        2.046360        1.578085        0.046360        0.078085        0.579995        0.611721      
1.895447        1               1.0            -0.732905        1.895447        1.562010       -0.104553        0.062010       -1.496871       -1.330308      
1.608713        0               1.0             0.306977        2.035444        1.608713        0.035444        0.108713        0.132524        0.205794      
1.954812        1               1.0            -0.880966        1.954812        1.374598       -0.045188       -0.125402       -0.352093       -0.432307      
1.440050        0               1.0             0.464568        1.927945        1.440050       -0.072055       -0.059950       -0.595582       -0.583477      
1.480529        0               1.0             0.700459        1.853659        1.480529       -0.146341       -0.019471       -1.412686       -1.285816      
1.917951        1               1.0            -0.325925        1.917951        1.602251       -0.082049        0.102251       -0.796236       -0.611936      
1.630818        0               1.0             0.237523        1.933642        1.630818       -0.066358        0.130818       -0.927550       -0.730374      
1.446789        0               1.0             0.326608        2.192798        1.446789        0.192798       -0.053211        2.062073        1.816064      
1.381107        0               1.0             1.255649        2.043242        1.381107        0.043242       -0.118893        0.887037        0.724902      
1.391813        0               1.0             1.031895        2.017896        1.391813        0.017896       -0.108187        0.141485        0.015401      
1.598423        0               1.0            -0.670741        2.088927        1.598423        0.088927        0.098423        1.008119        1.017615      
1.290046        0               1.0             0.420475        2.077894        1.290046        0.077894       -0.209954        0.908920        0.621072      
1.454031        0               1.0             0.770002        1.990756        1.454031       -0.009244       -0.045969        0.024023       -0.012702      
1.642888        0               1.0             0.511266        2.015048        1.642888        0.015048        0.142888        0.057301        0.185141      
1.586800        0               1.0             0.589832        2.214252        1.586800        0.214252        0.086800        2.380828        2.253376      
1.243163        0               1.0             1.460461        2.040302        1.243163        0.040302       -0.256837        0.570106        0.272967      
1.889345        1               1.0            -0.635868        1.889345        1.561422       -0.110655        0.061422       -1.277948       -1.105870      
1.429763        0               1.0             0.685817        1.873104        1.429763       -0.126896       -0.070237       -1.479363       -1.422704      
1.487630        0               1.0             0.947801        2.082166        1.487630        0.082166       -0.012370        0.790227        0.695690      
1.526667        0               1.0             0.511671        2.013309        1.526667        0.013309        0.026667        0.113701        0.127059      
1.521320        0               1.0             0.247893        1.938938        1.521320       -0.061062        0.021320       -0.734474       -0.652093      
1.589213        0               1.0            -0.222490        2.022027        1.589213        0.022027        0.089213       -0.118064       -0.050878      
2.061848        1               1.0            -1.173814        2.061848        1.507521        0.061848        0.007521        0.906679        0.852353      
1.353285        0               1.0             1.080641        1.995493        1.353285       -0.004507       -0.146715       -0.153374       -0.295583      
2.012060        1               1.0            -1.029218        2.012060        1.444373        0.012060       -0.055627        0.032623       -0.035064      
1.474840        0               1.0            -0.002442        2.104862        1.474840        0.104862       -0.025160        1.024361        0.894339      
2.010495        1               1.0            -0.773643        2.010495        1.644536        0.010495        0.144536       -0.111855        0.022186      
1.925475        1               1.0            -1.222116        1.925475        1.533509       -0.074525        0.033509       -0.857941       -0.749907      
1.541395        0               1.0             1.044331        2.032751        1.541395        0.032751        0.041395        0.461017        0.469661      
1.957610        1               1.0            -1.366840        1.957610        1.601870       -0.042390        0.101870       -0.620197       -0.475937      
1.197969        0               1.0             1.719046        2.064348        1.197969        0.064348       -0.302031        1.156399        0.790020      
2.003231        1               1.0            -0.622831        2.003231        1.360862        0.003231       -0.139138        0.307269        0.164899      
1.880974        1               1.0            -0.542038        1.880974        1.556399       -0.119026        0.056399       -1.363486       -1.188061      
1.932362        1               1.0            -0.795375        1.932362        1.718139       -0.067638        0.218139       -0.843247       -0.557469      
1.945667        1               1.0            -1.391351        1.945667        1.527878       -0.054333        0.027878       -0.752284       -0.670074      
1.526306        0               1.0             1.542006        2.009534        1.526306        0.009534        0.026306        0.097483        0.114255      
1.492821        0               1.0             1.390198        1.965305        1.492821       -0.034695       -0.007179       -0.471837       -0.444321      
1.924698        1               1.0            -0.635285        1.924698        1.564874       -0.075302        0.064874       -0.785843       -0.645666      
1.898559        1               1.0             0.049489        1.898559        1.438299       -0.101441       -0.061701       -1.011060       -0.971319      
2.005134        1               1.0            -1.364133        2.005134        1.544682        0.005134        0.044682        0.061769        0.101317      
1.453069        0               1.0            -0.743065        2.116303        1.453069        0.116303       -0.046931        1.381122        1.217889      
1.574953        0               1.0             0.982833        1.869144        1.574953       -0.130856        0.074953       -1.476926       -1.271117      
1.988103        1               1.0            -0.687737        1.988103        1.657424       -0.011897        0.157424       -0.215824       -0.046502      
1.519508        0               1.0             0.303542        2.065041        1.519508        0.065041        0.019508        0.880171        0.834637      
1.579175        0               1.0             1.622134        1.921538        1.579175       -0.078462        0.079175       -0.812270       -0.654632      
1.345754        0               1.0             1.175669        1.862512        1.345754       -0.137488       -0.154246       -1.334396       -1.351154      
1.973871        1               1.0            -0.810740        1.973871        1.159244       -0.026129       -0.340756       -0.063059       -0.377686      
1.909836        1               1.0            -0.932661        1.909836        1.327776       -0.090164       -0.172224       -0.799380       -0.881440      
1.412632        0               1.0             0.423383        2.000927        1.412632        0.000927       -0.087368        0.294076        0.205782      
1.511225        0               1.0             0.816954        2.038975        1.511225        0.038975        0.011225        0.473283        0.445533      
1.543936        0               1.0            -0.392536        2.043147        1.543936        0.043147        0.043936        0.394855        0.395645      
1.331569        0               1.0             1.928198        2.091889        1.331569        0.091889       -0.168431        1.298207        1.037887      
1.893726        1               1.0             0.195309        1.893726        1.706887       -0.106274        0.206887       -1.591614       -1.278453      
1.531156        0               1.0             1.283196        1.867978        1.531156       -0.132022        0.031156       -1.532320       -1.369142      
1.972034        1               1.0            -0.762168        1.972034        1.341098       -0.027966       -0.158902       -0.055192       -0.186127      
1.403445        0               1.0             0.593808        1.972456        1.403445       -0.027544       -0.096555       -0.295017       -0.364028      
1.446230        0               1.0             1.737160        2.038352        1.446230        0.038352       -0.053770        0.234432        0.142310      
1.819936        1               1.0             0.514710        1.819936        1.570834       -0.180064        0.070834       -1.981775       -1.730877      
1.484822        0               1.0            -0.152161        2.083989        1.484822        0.083989       -0.015178        0.846657        0.747489      
1.483538        0               1.0            -0.077199        2.132048        1.483538        0.132048       -0.016462        1.500049        1.351539      
1.461634        0               1.0            -0.151709        2.135599        1.461634        0.135599       -0.038366        1.405033        1.231068      
1.413046        0               1.0            -0.981784        2.126525        1.413046        0.126525       -0.086954        1.348489        1.135010      
1.877816        1               1.0            -0.515926        1.877816        1.252905       -0.122184       -0.247095       -1.185727       -1.310638      
1.893366        1               1.0            -1.496648        1.893366        1.421348       -0.106634       -0.078652       -1.169011       -1.141028      
1.919509        1               1.0            -0.483063        1.919509        1.512362       -0.080491        0.012362       -1.069789       -0.976936      
1.844071        1               1.0            -1.038951        1.844071        1.340129       -0.155929       -0.159871       -1.404405       -1.408347      
1.814274        1               1.0            -1.631020        1.814274        1.682633       -0.185726        0.182633       -2.030850       -1.662492      
1.840438        1               1.0             0.259036        1.840438        1.577704       -0.159562        0.077704       -1.903997       -1.666730      
1.829453        1               1.0            -0.821551        1.829453        1.458737       -0.170547       -0.041263       -1.883373       -1.754089      
1.462540        0               1.0             0.118009        2.092934        1.462540        0.092934       -0.037460        1.091541        0.961146      
1.424027        0               1.0             0.612294        1.984276        1.424027       -0.015724       -0.075973       -0.150392       -0.210642      
2.070188        1               1.0            -0.789127        2.070188        1.319052        0.070188       -0.180948        0.718067        0.466931      
1.579958        0               1.0             0.602518        1.869437        1.579958       -0.130563        0.079958       -1.376727       -1.166206      
1.477340        0               1.0             0.103689        2.032260        1.477340        0.032260       -0.022660        0.325445        0.270525      
1.401610        0               1.0             0.620515        1.989733        1.401610       -0.010267       -0.098390       -0.077058       -0.165182      
1.909496        1               1.0            -0.858851        1.909496        1.609275       -0.090504        0.109275       -1.221498       -1.021719      
1.705681        0               1.0             0.107063        2.008917        1.705681        0.008917        0.205681       -0.089464        0.107300      
1.525836        0               1.0             0.430471        1.990371        1.525836       -0.009629        0.025836       -0.112672       -0.077207      
1.983058        1               1.0            -2.731558        1.983058        1.464775       -0.016942       -0.035225       -0.143899       -0.162182      
1.338463        0               1.0             0.416672        2.165006        1.338463        0.165006       -0.161537        1.826311        1.499767      
1.403078        0               1.0             0.600791        2.011691        1.403078        0.011691       -0.096922        0.062851       -0.045762      
2.007965        1               1.0            -1.344723        2.007965        1.451203        0.007965       -0.048797        0.155926        0.099164      
1.968411        1               1.0            -0.015023        1.968411        1.479720       -0.031589       -0.020280       -0.576180       -0.564871      
1.920205        1               1.0            -1.089532        1.920205        1.462136       -0.079795       -0.037864       -0.699777       -0.657846      
1.564461        0               1.0            -0.394193        2.089334        1.564461        0.089334        0.064461        0.999724        0.974850      
1.593347        0               1.0             2.099218        1.878589        1.593347       -0.121411        0.093347       -1.500468       -1.285710      
1.890838        1               1.0            -0.640871        1.890838        1.522468       -0.109162        0.022468       -1.193317       -1.061687      
1.779033        0               1.0             0.366892        1.969158        1.779033       -0.030842        0.279033       -0.373473       -0.063598      
1.341498        0               1.0             1.129890        2.013699        1.341498        0.013699       -0.158502        0.361830        0.189629      
1.970010        1               1.0            -1.366519        1.970010        1.431817       -0.029990       -0.068183       -0.116357       -0.154550      
1.325587        0               1.0            -2.046176        2.292980        1.325587        0.292980       -0.174413        3.500550        3.033156      
1.304381        0               1.0            -0.549142        2.112533        1.304381        0.112533       -0.195619        1.520557        1.212406      
1.883208        1               1.0            -0.324702        1.883208        1.432426       -0.116792       -0.067574       -1.025891       -0.976673      
1.300994        0               1.0             0.715929        2.126660        1.300994        0.126660       -0.199006        1.428297        1.102632      
2.109709        1               1.0            -2.049809        2.109709        1.512928        0.109709        0.012928        1.108758        1.011978      
1.309523        0               1.0            -0.544731        2.154258        1.309523        0.154258       -0.190477        1.895857        1.551122      
1.943754        1               1.0            -0.354712        1.943754        1.449778       -0.056246       -0.050222       -0.575417       -0.569393      
2.024632        1               1.0            -2.423216        2.024632        1.623702        0.024632        0.123702        0.331100        0.430170      
1.914206        1               1.0            -0.962824        1.914206        1.696760       -0.085794        0.196760       -0.996982       -0.714428      
1.575199        0               1.0             0.302143        1.964062        1.575199       -0.035938        0.075199       -0.547596       -0.436460      
1.575447        0               1.0             1.753592        1.966547        1.575447       -0.033453        0.075447       -0.230117       -0.121216      
1.444470        0               1.0             0.754689        1.972484        1.444470       -0.027516       -0.055530       -0.221549       -0.249562      
1.823016        1               1.0            -0.620534        1.823016        1.497917       -0.176984       -0.002083       -1.760077       -1.585176      
1.432402        0               1.0             0.229844        1.978146        1.432402       -0.021854       -0.067598       -0.336241       -0.381986      
1.905761        1               1.0            -0.679015        1.905761        1.637325       -0.094239        0.137325       -1.109433       -0.877869      
1.481841        0               1.0            -0.180455        2.111837        1.481841        0.111837       -0.018159        1.500167        1.370171      
1.299449        0               1.0            -0.309456        1.996350        1.299449       -0.003650       -0.200551        0.190264       -0.006637      
1.483192        0               1.0             0.162515        2.069377        1.483192        0.069377       -0.016808        0.547216        0.461030      
1.839453        1               1.0            -0.061026        1.839453        1.620495       -0.160547        0.120495       -1.810871       -1.529830      
1.413758        0               1.0            -0.080777        1.959687        1.413758       -0.040313       -0.086242       -0.281455       -0.327384      
2.084799        1               1.0            -1.826823        2.084799        1.556756        0.084799        0.056756        0.865658        0.837615      
1.467239        0               1.0            -0.099506        2.032813        1.467239        0.032813       -0.032761        0.496799        0.431225      
1.569742        0               1.0            -0.197178        2.009546        1.569742        0.009546        0.069742       -0.212614       -0.152418      
1.978046        1               1.0            -0.409793        1.978046        1.367095       -0.021954       -0.132905       -0.037351       -0.148302      
1.445185        0               1.0            -0.380548        2.028542        1.445185        0.028542       -0.054815        0.278742        0.195385      
1.452807        0               1.0            -1.754722        2.251763        1.452807        0.251763       -0.047193        2.794892        2.495936      
1.386131        0               1.0            -0.502646        2.044324        1.386131        0.044324       -0.113869        0.642718        0.484525      
1.532582        0               1.0             2.486702        2.139142        1.532582        0.139142        0.032582        1.162489        1.055929      
1.927672        1               1.0            -1.406403        1.927672        1.363659       -0.072328       -0.136341       -0.753024       -0.817037      
1.494024        0               1.0            -0.797182        2.125365        1.494024        0.125365       -0.005976        1.504663        1.373322      
2.038721        1               1.0            -0.866842        2.038721        1.554370        0.038721        0.054370        0.077876        0.093525      
1.822413        1               1.0             0.316167        1.822413        1.715296       -0.177587        0.215296       -2.184516       -1.791633      
1.935612        1               1.0            -0.788960        1.935612        1.498089       -0.064388       -0.001911       -0.760647       -0.698170      
1.395123        0               1.0             1.607087        2.111529        1.395123        0.111529       -0.104877        1.141873        0.925467      
1.504444        0               1.0            -0.284438        1.989019        1.504444       -0.010981        0.004444       -0.020406       -0.004981      
1.515611        0               1.0             0.975314        1.995493        1.515611       -0.004507        0.015611       -0.082917       -0.062798      
1.519036        0               1.0             0.035856        2.072538        1.519036        0.072538        0.019036        0.773280        0.719777      
1.631269        0               1.0            -0.282543        2.128725        1.631269        0.128725        0.131269        1.527489        1.530032      
1.641023        0               1.0             1.575545        1.954920        1.641023       -0.045080        0.141023       -0.538262       -0.352159      
1.342914        0               1.0            -0.842146        2.096982        1.342914        0.096982       -0.157086        1.281392        1.027325      
1.927154        1               1.0            -1.558415        1.927154        1.566491       -0.072846        0.066491       -1.030647       -0.891310      
2.125429        1               1.0            -2.329557        2.125429        1.402093        0.125429       -0.097907        1.616443        1.393107      
1.959163        1               1.0            -1.268591        1.959163        1.397844       -0.040837       -0.102156       -0.438802       -0.500121      
1.457928        0               1.0             1.360676        1.899049        1.457928       -0.100951       -0.042072       -1.070940       -1.012061      
1.832484        0               1.0            -0.440520        2.101186        1.832484        0.101186        0.332484        0.820689        1.051987      
1.725326        0               1.0             0.167357        1.966170        1.725326       -0.033830        0.225326       -0.596807       -0.337651      
1.565537        0               1.0             0.476426        1.951005        1.565537       -0.048995        0.065537       -0.543062       -0.428529      
1.876630        1               1.0            -1.535383        1.876630        1.675324       -0.123370        0.175324       -1.292994       -0.994300      
1.978811        1               1.0            -0.126161        1.978811        1.472405       -0.021189       -0.027595       -0.354606       -0.361012      
1.475631        0               1.0             0.167432        2.112322        1.475631        0.112322       -0.024369        1.177803        1.041112      
2.009495        1               1.0            -0.502653        2.009495        1.524281        0.009495        0.024281        0.146023        0.160808      
1.910749        1               1.0            -1.617492        1.910749        1.516596       -0.089251        0.016596       -0.882415       -0.776568      
1.853415        0               1.0             1.390359        1.794251        1.853415       -0.205749        0.353415       -2.290833       -1.731669      
1.447708        0               1.0             0.611855        1.976348        1.447708       -0.023652       -0.052292       -0.156593       -0.185233      
1.645149        0               1.0             0.179495        2.006100        1.645149        0.006100        0.145149        0.043995        0.183045      
1.881026        1               1.0            -1.243578        1.881026        1.375198       -0.118974       -0.124802       -1.218055       -1.223883      
1.398685        0               1.0             0.652622        2.042097        1.398685        0.042097       -0.101315        0.192221        0.048809      
1.912160        1               1.0             0.082112        1.912160        1.586405       -0.087840        0.086405       -0.864459       -0.690214      
1.988957        1               1.0            -0.398041        1.988957        1.464862       -0.011043       -0.035138       -0.117382       -0.141477      
1.699798        0               1.0             0.790692        1.969570        1.699798       -0.030430        0.199798       -0.307408       -0.077180      
1.413135        0               1.0            -0.045488        2.134813        1.413135        0.134813       -0.086865        1.682916        1.461237      
1.533703        0               1.0             0.035241        1.957024        1.533703       -0.042976        0.033703       -0.577885       -0.501205      
1.927716        1               1.0            -2.180865        1.927716        1.398531       -0.072284       -0.101469       -0.634163       -0.663348      
2.069607        1               1.0            -1.012354        2.069607        1.646894        0.069607        0.146894        0.516889        0.594176      
1.964813        1               1.0            -0.390984        1.964813        1.405929       -0.035187       -0.094071       -0.375473       -0.434357      
2.029721        1               1.0            -1.746546        2.029721        1.514447        0.029721        0.014447        0.264591        0.249317      
1.901220        1               1.0            -1.016668        1.901220        1.692342       -0.098780        0.192342       -1.263926       -0.972804      
1.862212        1               1.0             0.598520        1.862212        1.577173       -0.137788        0.077173       -1.714842       -1.499881      
1.439955        0               1.0             0.121631        2.150941        1.439955        0.150941       -0.060045        1.532063        1.321077      
1.660624        0               1.0             0.044790        1.980320        1.660624       -0.019680        0.160624       -0.198141       -0.017837      
1.390776        0               1.0             0.777034        2.028048        1.390776        0.028048       -0.109224        0.480734        0.343462      
1.500244        0               1.0             2.165804        1.748162        1.500244       -0.251838        0.000244       -2.806455       -2.554373      
1.394975        0               1.0             0.555648        2.100707        1.394975        0.100707       -0.105025        1.428911        1.223179      
1.366135        0               1.0            -1.036983        2.139511        1.366135        0.139511       -0.133865        1.724381        1.451005      
1.563624        0               1.0             0.309011        2.038823        1.563624        0.038823        0.063624        0.373478        0.398278      
1.646163        0               1.0             0.694414        2.091592        1.646163        0.091592        0.146163        0.555936        0.610507      
1.952187        1               1.0            -0.110265        1.952187        1.490072       -0.047813       -0.009928       -0.518885       -0.480999      
1.566847        0               1.0            -0.416408        2.093970        1.566847        0.093970        0.066847        0.898200        0.871076      
1.530195        0               1.0            -0.644723        2.056955        1.530195        0.056955        0.030195        0.718617        0.691857      
1.345016        0               1.0             0.110987        1.985094        1.345016       -0.014906       -0.154984       -0.084693       -0.224771      
1.428023        0               1.0             0.917898        2.126789        1.428023        0.126789       -0.071977        1.599712        1.400946      
1.410156        0               1.0             1.447919        1.879066        1.410156       -0.120934       -0.089844       -0.941256       -0.910167      
1.913243        1               1.0            -0.289251        1.913243        1.546568       -0.086757        0.046568       -0.920830       -0.787505      
2.084425        1               1.0            -1.975786        2.084425        1.532884        0.084425        0.032884        1.037971        0.986430      
1.878014        1               1.0            -0.193163        1.878014        1.147953       -0.121986       -0.352047       -0.832989       -1.063050      
1.488646        0               1.0             0.660907        2.083102        1.488646        0.083102       -0.011354        1.017559        0.923104      
1.932586        1               1.0            -1.198425        1.932586        1.677403       -0.067414        0.177403       -0.956142       -0.711325      
1.578682        0               1.0            -0.466638        2.202668        1.578682        0.202668        0.078682        2.094563        1.970578      
1.552343        0               1.0            -0.055942        2.006865        1.552343        0.006865        0.052343        0.048638        0.094117      
1.896298        1               1.0            -0.730341        1.896298        1.400410       -0.103702       -0.099590       -1.222477       -1.218364      
1.497367        0               1.0             1.710933        1.977042        1.497367       -0.022958       -0.002633       -0.240567       -0.220242      
1.543514        0               1.0            -0.099307        2.064511        1.543514        0.064511        0.043514        0.657232        0.636235      
1.614896        0               1.0             1.238804        2.020294        1.614896        0.020294        0.114896        0.015705        0.110307      
1.394870        0               1.0            -0.580195        2.254768        1.394870        0.254768       -0.105130        2.798475        2.438578      
1.850394        1               1.0            -0.824762        1.850394        1.534789       -0.149606        0.034789       -1.735256       -1.550861      
1.491409        0               1.0             0.196673        2.160167        1.491409        0.160167       -0.008591        1.997465        1.828707      
2.017113        1               1.0            -1.650623        2.017113        1.549565        0.017113        0.049565        0.114036        0.146488      
1.497041        0               1.0            -0.266947        2.080158        1.497041        0.080158       -0.002959        1.162770        1.079654      
1.918445        1               1.0            -0.096948        1.918445        1.661802       -0.081555        0.161802       -1.109875       -0.866518      
1.450652        0               1.0             1.123721        2.003326        1.450652        0.003326       -0.049348        0.014558       -0.038116      
1.502272        0               1.0             0.266945        1.982217        1.502272       -0.017783        0.002272        0.192795        0.212850      
1.937047        1               1.0            -1.817220        1.937047        1.476914       -0.062953       -0.023086       -0.669021       -0.629154      
1.952367        1               1.0            -1.169575        1.952367        1.520068       -0.047633        0.020068       -0.305592       -0.237891      
1.548655        0               1.0            -0.440221        2.012931        1.548655        0.012931        0.048655        0.171824        0.207548      
1.644288        0               1.0             0.522967        1.893999        1.644288       -0.106001        0.144288       -1.298058       -1.047768      
1.944096        1               1.0            -0.870808        1.944096        1.580806       -0.055904        0.080806       -0.646745       -0.510035      
1.478774        0               1.0            -0.449224        2.196330        1.478774        0.196330       -0.021226        2.151332        1.933775      
2.037502        1               1.0            -1.466036        2.037502        1.360464        0.037502       -0.139536        0.469719        0.292681      
2.056267        1               1.0            -1.572593        2.056267        1.607924        0.056267        0.107924        0.376681        0.428338      
1.420347        0               1.0             0.153176        1.929283        1.420347       -0.070717       -0.079653       -0.703556       -0.712492      
1.519566        0               1.0            -0.436027        2.076976        1.519566        0.076976        0.019566        0.757189        0.699779      
1.724926        0               1.0             1.708532        2.004430        1.724926        0.004430        0.224926       -0.130886        0.089610      
2.038981        1               1.0            -1.013635        2.038981        1.533307        0.038981        0.033307        0.481518        0.475844      
1.891801        1               1.0            -1.837549        1.891801        1.283762       -0.108199       -0.216238       -0.977784       -1.085823      
1.395449        0               1.0            -0.447134        2.112634        1.395449        0.112634       -0.104551        1.543380        1.326195      
2.017847        1               1.0            -2.429148        2.017847        1.473005        0.017847       -0.026995        0.237315        0.192473      
1.592659        0               1.0             0.386016        1.975299        1.592659       -0.024701        0.092659       -0.246530       -0.129170      
1.984063        1               1.0            -0.508261        1.984063        1.361818       -0.015937       -0.138182       -0.031257       -0.153502      
1.501744        0               1.0             0.061433        2.040634        1.501744        0.040634        0.001744        0.165670        0.126780      
1.546248        0               1.0             1.045724        1.897705        1.546248       -0.102295        0.046248       -1.406577       -1.258034      
1.857209        1               1.0            -0.170324        1.857209        1.438138       -0.142791       -0.061862       -1.506431       -1.425502      
1.870935        1               1.0             0.043928        1.870935        1.453021       -0.129065       -0.046979       -1.251943       -1.169857      
1.607209        0               1.0            -0.151246        2.017940        1.607209        0.017940        0.107209        0.109779        0.199049      
1.555176        0               1.0            -0.205522        2.026759        1.555176        0.026759        0.055176        0.139973        0.168390      
1.983625        1               1.0            -0.374111        1.983625        1.288494       -0.016375       -0.211506        0.231591        0.036460      
1.701211        0               1.0             0.330853        1.904885        1.701211       -0.095115        0.201211       -1.254095       -0.957769      
1.385809        0               1.0             0.218571        2.002892        1.385809        0.002892       -0.114191        0.298773        0.181690      
1.520709        0               1.0             0.720675        2.069412        1.520709        0.069412        0.020709        0.583942        0.535240      
1.561314        0               1.0             0.617922        2.128219        1.561314        0.128219        0.061314        1.475945        1.409039      
1.951833        1               1.0            -0.819868        1.951833        1.615284       -0.048167        0.115284       -0.764639       -0.601188      
1.587545        0               1.0            -0.371331        2.053311        1.587545        0.053311        0.087545        0.467871        0.502104      
1.515447        0               1.0             1.063851        2.058771        1.515447        0.058771        0.015447        0.431552        0.388228      
1.927454        1               1.0            -0.318496        1.927454        1.439201       -0.072546       -0.060799       -0.868490       -0.856743      
1.868444        1               1.0            -1.004258        1.868444        1.673145       -0.131556        0.173145       -1.809872       -1.505171      
2.170762        1               1.0            -1.724843        2.170762        1.456921        0.170762       -0.043079        1.798094        1.584253      
